domain,label
103.28.37.70,0.5
40.99.58.130,0.5
40.99.36.130,0.5
40.99.36.34,0.5
40.99.36.178,0.5
40.101.147.98,0.5
52.98.63.114,0.5
31.170.164.240,0.5
182.161.74.16,0.5
124.150.141.220,0.5
93.115.53.199,0.5
134.214.126.72,0.5
68.178.145.219,0.5
41.76.208.46,0.5
210.56.9.181,0.5
54.192.18.56,0.5
94.156.67.13,0.5
5.181.80.61,0.5
5.181.80.140,0.5
204.76.203.58,0.5
204.76.203.53,0.5
91.92.242.159,0.5
5.181.80.130,0.5
5.181.80.59,0.5
5.181.80.149,0.5
94.156.67.14,0.5
45.95.147.209,0.5
204.76.203.60,0.5
204.76.203.62,0.5
204.76.203.54,0.5
14.119.64.133,0.5
165.73.84.24,0.5
204.93.169.73,0.5
3.212.66.87,0.5
182.92.150.235,0.5
217.144.105.105,0.5
200.58.109.250,0.5
131.153.147.34,0.5
114.116.194.22,0.5
50.116.87.184,0.5
40.99.65.66,0.5
20.135.4.163,0.5
167.99.84.109,0.5
222.192.186.102,0.5
92.205.1.120,0.5
112.213.89.123,0.5
192.185.187.230,0.5
179.61.189.219,0.5
172.105.90.92,0.5
172.67.145.108,0.5
104.21.65.127,0.5
172.67.143.189,0.5
104.21.54.249,0.5
203.216.254.19,0.5
27.121.68.115,0.5
108.167.132.188,0.5
154.92.16.97,0.5
89.42.218.209,0.5
144.217.61.179,0.5
43.254.2.246,0.5
196.3.96.206,0.5
192.40.34.92,0.5
54.89.135.129,0.5
223.119.240.42,0.5
223.119.50.219,0.5
122.115.55.103,0.5
103.244.234.28,0.5
190.8.176.232,0.5
121.89.3.230,0.5
92.205.15.171,0.5
185.169.183.4,0.5
202.199.64.22,0.5
162.241.203.176,0.5
198.57.166.122,0.5
40.99.170.50,0.5
52.96.93.210,0.5
40.99.165.66,0.5
40.99.165.2,0.5
52.96.49.82,0.5
40.99.227.162,0.5
52.96.229.130,0.5
192.185.185.217,0.5
50.112.91.103,0.5
34.210.47.135,0.5
191.101.228.117,0.5
54.84.67.200,0.5
3.219.18.2,0.5
58.254.138.27,0.5
58.254.138.20,0.5
58.254.138.3,0.5
58.254.138.23,0.5
121.51.124.71,0.5
199.83.210.95,0.5
172.64.152.176,0.5
104.18.35.80,0.5
162.241.2.208,0.5
104.21.0.231,0.5
172.67.128.95,0.5
174.136.30.134,0.5
185.190.250.44,0.5
162.241.2.249,0.5
192.185.28.98,0.5
42.62.107.158,0.5
146.163.252.208,0.5
222.197.166.2,0.5
163.44.198.39,0.5
172.67.135.117,0.5
104.21.6.236,0.5
173.254.24.49,0.5
23.111.160.170,0.5
149.255.62.20,0.5
192.254.232.89,0.5
112.74.1.32,0.5
54.217.3.182,0.5
52.19.19.210,0.5
74.6.129.124,0.5
172.67.160.47,0.5
104.21.9.147,0.5
44.240.92.125,0.5
54.68.177.160,0.5
47.106.117.106,0.5
8.210.106.189,0.5
157.240.1.33,0.5
38.49.48.250,0.5
69.10.51.218,0.5
51.159.138.107,0.5
183.62.100.239,0.5
172.67.74.34,0.5
104.26.4.199,0.5
104.26.5.199,0.5
216.239.32.27,0.5
162.255.119.162,0.5
167.114.32.111,0.5
23.78.217.245,0.5
13.224.161.98,0.5
13.224.161.187,0.5
13.224.161.60,0.5
13.224.161.88,0.5
85.209.152.51,0.5
40.99.58.152,0.5
40.99.34.8,0.5
52.98.89.56,0.5
40.99.36.168,0.5
40.99.36.56,0.5
179.61.189.186,0.5
104.21.8.222,0.5
172.67.158.17,0.5
108.167.143.137,0.5
172.67.162.113,0.5
104.21.66.172,0.5
174.138.182.154,0.5
192.227.112.134,0.5
183.131.48.98,0.5
186.202.153.53,0.5
52.97.129.242,0.5
40.99.201.146,0.5
40.99.201.130,0.5
40.99.148.226,0.5
52.98.145.66,0.5
40.99.202.82,0.5
40.99.213.66,0.5
144.195.179.213,0.5
104.21.11.241,0.5
172.67.150.196,0.5
110.242.68.12,0.5
5.77.39.102,0.5
213.186.33.3,0.5
217.144.105.174,0.5
47.103.57.5,0.5
162.0.232.230,0.5
196.40.106.50,0.5
51.89.40.80,0.5
52.31.11.242,0.5
34.255.15.69,0.5
54.220.241.189,0.5
136.243.113.211,0.5
159.203.110.77,0.5
68.66.226.109,0.5
27.54.81.161,0.5
104.21.57.100,0.5
172.67.162.239,0.5
178.211.133.36,0.5
212.27.63.115,0.5
52.19.138.45,0.5
115.124.119.210,0.5
31.13.94.10,0.5
31.13.73.9,0.5
211.88.33.151,0.5
199.250.205.216,0.5
18.166.190.123,0.5
43.198.159.74,0.5
16.162.56.140,0.5
43.199.5.4,0.5
18.162.159.39,0.5
18.166.87.146,0.5
43.198.176.90,0.5
16.163.193.164,0.5
173.214.162.133,0.5
162.125.7.1,0.5
74.211.109.22,0.5
184.28.218.42,0.5
202.70.64.2,0.5
68.178.148.233,0.5
65.99.252.251,0.5
148.72.10.105,0.5
173.201.181.247,0.5
109.70.144.51,0.5
185.103.156.50,0.5
88.208.52.135,0.5
61.129.249.47,0.5
43.250.251.20,0.5
72.167.86.11,0.5
45.55.49.15,0.5
94.155.47.65,0.5
31.13.112.4,0.5
31.13.80.169,0.5
31.13.95.169,0.5
217.160.188.130,0.5
198.143.141.16,0.5
82.180.154.113,0.5
200.58.111.84,0.5
198.54.121.188,0.5
72.29.120.6,0.5
173.236.198.217,0.5
172.67.163.160,0.5
104.21.10.154,0.5
204.93.193.35,0.5
45.79.117.22,0.5
162.253.224.18,0.5
104.17.174.93,0.5
104.17.175.93,0.5
104.17.173.93,0.5
104.17.172.93,0.5
104.17.176.93,0.5
162.241.203.121,0.5
100.24.194.182,0.5
34.195.158.181,0.5
204.51.224.37,0.5
67.225.186.167,0.5
202.92.6.242,0.5
203.119.175.226,0.5
103.230.123.190,0.5
106.0.62.70,0.5
52.96.35.178,0.5
40.97.4.6,0.5
52.96.87.194,0.5
162.0.226.174,0.5
149.28.147.199,0.5
58.250.174.76,0.5
92.204.222.171,0.5
69.10.39.19,0.5
178.124.141.132,0.5
52.96.165.2,0.5
52.96.113.194,0.5
52.96.184.146,0.5
47.242.126.50,0.5
132.145.107.101,0.5
124.217.255.44,0.5
183.252.23.10,0.5
110.84.228.242,0.5
77.4.7.92,0.5
31.186.254.142,0.5
104.21.51.193,0.5
172.67.185.36,0.5
72.52.142.199,0.5
203.119.169.171,0.5
89.42.218.231,0.5
173.194.174.81,0.5
202.75.51.52,0.5
154.0.164.144,0.5
44.198.246.147,0.5
101.52.251.77,0.5
120.136.132.138,0.5
185.94.99.174,0.5
192.185.183.29,0.5
83.150.213.143,0.5
192.185.121.44,0.5
109.234.162.70,0.5
198.54.115.119,0.5
172.67.152.158,0.5
104.21.88.197,0.5
103.120.80.165,0.5
103.120.80.164,0.5
34.64.34.71,0.5
213.227.170.135,0.5
188.172.201.136,0.5
34.81.162.3,0.5
34.151.74.131,0.5
180.126.205.188,0.5
37.187.75.164,0.5
119.23.180.115,0.5
119.23.180.114,0.5
119.23.180.173,0.5
119.23.180.253,0.5
119.23.180.92,0.5
112.74.122.51,0.5
120.25.112.99,0.5
119.23.180.139,0.5
119.23.180.198,0.5
119.23.180.215,0.5
162.241.2.14,0.5
172.67.191.186,0.5
104.21.41.167,0.5
210.42.108.11,0.5
5.230.92.170,0.5
195.220.198.93,0.5
202.116.64.55,0.5
101.198.0.113,0.5
209.124.66.11,0.5
23.235.223.72,0.5
45.84.190.3,0.5
211.150.89.129,0.5
125.212.220.95,0.5
130.92.9.52,0.5
69.63.176.143,0.5
45.130.41.108,0.5
143.89.190.134,0.5
139.196.248.149,0.5
54.202.88.220,0.5
52.40.163.46,0.5
35.163.16.252,0.5
103.50.162.107,0.5
116.52.249.197,0.5
116.52.249.121,0.5
104.219.248.94,0.5
162.213.251.217,0.5
162.241.60.63,0.5
210.75.252.40,0.5
178.211.133.30,0.5
209.159.145.76,0.5
166.111.4.5,0.5
104.21.21.57,0.5
172.67.196.133,0.5
51.222.41.85,0.5
40.100.22.178,0.5
40.100.47.18,0.5
162.144.21.207,0.5
199.59.149.203,0.5
178.63.195.65,0.5
217.145.164.11,0.5
207.180.210.245,0.5
103.250.186.101,0.5
103.77.162.28,0.5
81.88.53.37,0.5
40.99.229.178,0.5
202.106.125.193,0.5
174.136.38.38,0.5
154.31.3.10,0.5
111.202.89.77,0.5
119.18.54.60,0.5
149.56.200.84,0.5
64.37.52.95,0.5
162.241.2.20,0.5
202.120.0.9,0.5
192.185.48.122,0.5
104.18.12.192,0.5
104.18.13.192,0.5
104.249.63.34,0.5
65.103.40.169,0.5
13.225.103.34,0.5
5.100.228.18,0.5
199.16.156.75,0.5
49.233.242.187,0.5
52.97.26.34,0.5
52.97.12.82,0.5
162.55.208.83,0.5
59.152.235.207,0.5
62.108.228.161,0.5
210.1.224.79,0.5
93.174.123.220,0.5
5.230.92.250,0.5
34.95.69.104,0.5
109.71.43.243,0.5
162.254.39.21,0.5
162.55.242.134,0.5
36.110.136.83,0.5
106.10.244.211,0.5
103.96.117.68,0.5
137.59.110.246,0.5
39.108.31.34,0.5
120.78.115.77,0.5
107.152.42.183,0.5
13.224.161.39,0.5
13.224.161.123,0.5
104.219.248.111,0.5
74.48.5.108,0.5
194.29.187.57,0.5
124.223.146.50,0.5
78.47.165.65,0.5
54.67.76.137,0.5
54.177.66.90,0.5
103.13.101.227,0.5
212.46.38.157,0.5
103.138.151.22,0.5
183.63.187.39,0.5
203.107.55.151,0.5
203.82.48.212,0.5
172.67.221.224,0.5
104.21.70.82,0.5
198.187.31.105,0.5
193.48.96.91,0.5
192.70.242.28,0.5
5.230.92.201,0.5
182.61.200.239,0.5
182.61.200.56,0.5
166.62.28.104,0.5
162.0.229.53,0.5
154.16.119.57,0.5
149.137.44.30,0.5
93.189.168.31,0.5
104.194.8.58,0.5
103.42.110.13,0.5
162.0.209.70,0.5
41.185.64.193,0.5
64.37.52.52,0.5
18.154.132.36,0.5
18.154.132.81,0.5
18.154.132.33,0.5
18.154.132.63,0.5
162.0.215.29,0.5
23.56.21.192,0.5
103.29.214.247,0.5
195.54.41.228,0.5
108.160.165.53,0.5
172.67.215.163,0.5
104.21.83.67,0.5
92.205.147.248,0.5
192.133.77.59,0.5
119.18.54.186,0.5
172.67.179.14,0.5
104.21.43.119,0.5
64.90.38.40,0.5
87.246.113.139,0.5
94.46.181.142,0.5
67.211.210.46,0.5
104.21.63.20,0.5
172.67.142.106,0.5
128.242.240.61,0.5
104.21.45.83,0.5
172.67.212.67,0.5
192.124.249.58,0.5
185.208.128.128,0.5
42.202.141.139,0.5
191.101.228.248,0.5
54.36.120.36,0.5
109.234.164.18,0.5
47.113.75.115,0.5
52.85.230.148,0.5
52.85.230.103,0.5
52.85.230.205,0.5
52.85.230.157,0.5
123.121.146.242,0.5
109.234.161.215,0.5
103.200.30.143,0.5
8.130.28.143,0.5
104.18.34.234,0.5
172.64.153.22,0.5
45.60.15.227,0.5
59.110.185.66,0.5
13.226.120.126,0.5
13.226.120.97,0.5
83.150.213.229,0.5
106.52.220.203,0.5
185.86.210.46,0.5
67.205.43.231,0.5
180.101.49.110,0.5
183.232.231.43,0.5
112.80.248.191,0.5
182.61.200.171,0.5
39.156.66.206,0.5
163.177.151.160,0.5
111.202.114.60,0.5
220.181.33.243,0.5
222.85.132.128,0.5
72.29.120.20,0.5
50.6.138.130,0.5
185.87.187.120,0.5
160.121.144.65,0.5
3.234.127.227,0.5
175.24.219.75,0.5
175.24.218.2,0.5
175.24.218.173,0.5
175.24.218.201,0.5
175.24.218.30,0.5
109.244.145.101,0.5
175.24.218.100,0.5
175.24.219.53,0.5
175.24.218.219,0.5
175.24.219.152,0.5
47.101.69.255,0.5
106.14.32.14,0.5
106.14.125.34,0.5
47.101.68.166,0.5
172.105.33.197,0.5
101.100.210.30,0.5
180.235.151.100,0.5
223.119.131.180,0.5
23.33.92.47,0.5
23.33.92.8,0.5
188.241.222.42,0.5
70.32.23.31,0.5
108.167.188.207,0.5
210.89.168.65,0.5
210.89.168.33,0.5
47.103.164.12,0.5
124.251.58.127,0.5
52.98.179.130,0.5
52.98.179.226,0.5
52.98.252.66,0.5
157.240.20.18,0.5
115.152.251.43,0.5
203.161.184.20,0.5
192.185.21.72,0.5
113.108.81.161,0.5
216.246.112.6,0.5
14.215.182.239,0.5
172.67.220.196,0.5
104.21.38.82,0.5
162.222.227.105,0.5
198.37.123.32,0.5
89.42.13.207,0.5
13.229.38.226,0.5
121.199.204.206,0.5
54.230.241.95,0.5
54.230.241.116,0.5
54.230.241.169,0.5
54.230.241.63,0.5
109.234.160.82,0.5
162.0.217.63,0.5
110.232.143.48,0.5
157.148.69.131,0.5
153.3.237.229,0.5
110.242.68.186,0.5
129.6.13.19,0.5
62.72.24.234,0.5
43.141.129.154,0.5
175.27.2.139,0.5
192.185.226.178,0.5
201.148.104.110,0.5
135.148.188.205,0.5
220.181.38.148,0.5
220.181.38.251,0.5
39.156.66.10,0.5
104.21.38.245,0.5
172.67.141.37,0.5
118.212.233.163,0.5
119.39.205.91,0.5
107.180.32.184,0.5
192.185.224.38,0.5
59.82.120.155,0.5
77.79.249.19,0.5
77.79.249.123,0.5
103.131.196.210,0.5
5.45.213.2,0.5
72.18.131.224,0.5
106.14.93.21,0.5
104.16.250.233,0.5
104.16.251.233,0.5
157.240.17.36,0.5
42.225.97.3,0.5
34.230.187.113,0.5
18.210.206.67,0.5
54.192.18.71,0.5
54.192.18.14,0.5
109.234.164.192,0.5
212.53.161.134,0.5
91.234.194.231,0.5
103.119.110.240,0.5
3.64.30.29,0.5
3.122.9.216,0.5
18.157.204.76,0.5
153.101.64.231,0.5
45.250.38.189,0.5
52.98.38.18,0.5
198.54.116.73,0.5
40.101.137.18,0.5
40.101.138.210,0.5
52.97.233.82,0.5
40.101.137.50,0.5
40.101.136.242,0.5
40.99.217.82,0.5
218.11.13.25,0.5
222.143.34.3,0.5
184.168.100.30,0.5
174.138.187.20,0.5
203.107.52.6,0.5
172.247.143.93,0.5
172.247.143.94,0.5
172.247.143.92,0.5
180.163.237.143,0.5
172.64.152.5,0.5
104.18.35.251,0.5
103.8.27.115,0.5
35.201.102.79,0.5
185.229.118.9,0.5
205.251.197.185,0.5
44.215.135.31,0.5
219.229.81.200,0.5
13.225.103.118,0.5
13.225.103.2,0.5
13.225.103.42,0.5
13.225.103.57,0.5
223.119.144.28,0.5
119.39.205.67,0.5
47.114.236.50,0.5
47.114.236.84,0.5
120.55.220.4,0.5
121.43.10.93,0.5
47.96.32.228,0.5
114.55.47.138,0.5
47.114.208.4,0.5
47.114.236.51,0.5
121.199.107.25,0.5
107.155.106.234,0.5
120.233.71.195,0.5
54.192.18.107,0.5
54.192.18.18,0.5
191.101.228.100,0.5
161.117.155.96,0.5
143.244.51.206,0.5
61.139.65.250,0.5
199.59.148.106,0.5
67.223.118.144,0.5
87.120.9.71,0.5
20.236.98.14,0.5
172.67.170.226,0.5
104.21.28.150,0.5
108.156.61.88,0.5
108.156.61.86,0.5
108.156.61.26,0.5
108.156.61.158,0.5
190.8.176.129,0.5
210.73.215.103,0.5
199.16.156.40,0.5
23.111.138.149,0.5
34.90.35.162,0.5
144.208.78.210,0.5
52.98.240.130,0.5
52.97.190.34,0.5
104.21.13.6,0.5
172.67.154.20,0.5
97.79.238.26,0.5
5.144.130.43,0.5
172.64.147.4,0.5
104.18.40.252,0.5
120.232.169.15,0.5
104.21.29.62,0.5
172.67.148.131,0.5
103.102.234.70,0.5
52.98.66.210,0.5
192.124.249.163,0.5
15.235.14.85,0.5
67.228.102.32,0.5
40.99.94.2,0.5
88.99.228.11,0.5
136.0.111.15,0.5
40.101.121.18,0.5
52.97.144.2,0.5
40.99.204.98,0.5
52.97.163.2,0.5
52.97.176.34,0.5
40.101.121.34,0.5
40.99.205.34,0.5
52.97.201.114,0.5
103.50.163.157,0.5
174.138.184.18,0.5
122.205.109.38,0.5
103.191.51.242,0.5
52.72.156.141,0.5
54.208.27.141,0.5
52.23.1.151,0.5
198.251.81.30,0.5
107.161.23.204,0.5
209.141.38.71,0.5
65.99.252.208,0.5
45.178.224.191,0.5
185.210.94.91,0.5
172.67.166.14,0.5
104.21.16.31,0.5
46.182.4.120,0.5
123.100.226.69,0.5
52.96.166.162,0.5
52.96.18.178,0.5
52.96.39.162,0.5
52.96.31.2,0.5
52.96.190.194,0.5
74.86.17.48,0.5
172.65.204.172,0.5
185.81.157.213,0.5
68.66.226.76,0.5
52.96.157.114,0.5
41.185.110.59,0.5
54.192.18.79,0.5
188.213.19.81,0.5
120.55.86.76,0.5
185.138.142.181,0.5
69.90.162.0,0.5
173.254.56.17,0.5
69.46.9.194,0.5
104.26.2.16,0.5
172.67.75.40,0.5
104.26.3.16,0.5
210.76.73.29,0.5
210.76.73.33,0.5
210.76.73.44,0.5
210.76.73.62,0.5
210.76.73.7,0.5
210.76.73.10,0.5
94.20.21.50,0.5
104.21.41.10,0.5
172.67.158.214,0.5
58.63.233.5,0.5
109.244.5.83,0.5
103.52.175.100,0.5
103.52.175.101,0.5
109.244.5.84,0.5
49.7.81.105,0.5
92.205.25.98,0.5
162.125.18.133,0.5
128.252.21.223,0.5
222.192.186.103,0.5
68.178.145.184,0.5
185.243.77.110,0.5
40.99.9.82,0.5
94.46.180.1,0.5
31.22.4.101,0.5
204.11.59.190,0.5
44.224.167.25,0.5
109.244.194.34,0.5
109.244.194.129,0.5
192.185.24.184,0.5
162.125.85.16,0.5
198.136.59.239,0.5
150.109.29.171,0.5
104.194.10.93,0.5
128.169.0.107,0.5
68.183.189.146,0.5
212.47.208.142,0.5
113.21.194.213,0.5
113.21.194.215,0.5
195.16.73.18,0.5
195.16.73.15,0.5
138.128.186.100,0.5
175.6.29.184,0.5
116.253.62.142,0.5
58.49.197.143,0.5
58.49.197.144,0.5
108.160.165.139,0.5
130.209.220.188,0.5
80.96.6.18,0.5
146.75.93.204,0.5
193.53.245.52,0.5
104.47.73.16,0.5
104.47.73.144,0.5
146.75.94.114,0.5
104.17.80.85,0.5
104.17.79.85,0.5
13.226.120.8,0.5
104.152.222.136,0.5
216.219.87.194,0.5
23.227.60.200,0.5
116.255.187.252,0.5
175.178.30.135,0.5
42.194.253.74,0.5
119.91.230.113,0.5
52.98.208.50,0.5
52.97.147.2,0.5
52.97.149.82,0.5
52.98.213.226,0.5
40.99.200.18,0.5
52.98.214.18,0.5
59.110.117.98,0.5
162.213.251.91,0.5
52.98.179.66,0.5
52.98.243.34,0.5
20.209.68.129,0.5
3.219.85.187,0.5
44.199.2.129,0.5
44.196.163.28,0.5
3.5.2.190,0.5
54.231.165.185,0.5
52.217.117.193,0.5
3.5.8.170,0.5
16.182.73.73,0.5
3.5.3.159,0.5
54.231.130.57,0.5
52.217.226.185,0.5
77.222.40.147,0.5
183.36.43.155,0.5
183.240.203.68,0.5
183.240.203.67,0.5
183.36.43.156,0.5
212.64.63.194,0.5
103.138.151.14,0.5
107.180.41.242,0.5
66.206.22.98,0.5
34.213.95.22,0.5
52.97.211.242,0.5
52.97.211.98,0.5
52.97.146.130,0.5
52.97.211.66,0.5
40.99.213.34,0.5
52.97.133.210,0.5
54.192.18.29,0.5
54.192.18.89,0.5
54.192.18.111,0.5
217.160.0.195,0.5
98.142.108.122,0.5
192.185.109.121,0.5
18.201.228.41,0.5
108.61.0.122,0.5
184.168.121.183,0.5
52.96.97.146,0.5
52.96.104.18,0.5
52.96.104.34,0.5
52.96.173.210,0.5
52.96.173.226,0.5
134.95.80.111,0.5
108.160.170.26,0.5
94.46.180.55,0.5
70.32.23.95,0.5
104.18.42.158,0.5
172.64.145.98,0.5
183.84.7.4,0.5
120.133.33.137,0.5
124.251.34.42,0.5
183.84.7.187,0.5
176.126.200.12,0.5
52.96.229.226,0.5
40.99.169.242,0.5
52.96.229.194,0.5
52.96.229.146,0.5
40.99.172.162,0.5
35.214.214.177,0.5
23.33.92.42,0.5
23.33.92.23,0.5
117.36.52.38,0.5
86.107.78.129,0.5
148.72.215.58,0.5
27.0.236.138,0.5
139.217.227.231,0.5
198.54.116.107,0.5
108.179.192.232,0.5
107.181.238.60,0.5
108.160.169.178,0.5
198.23.59.222,0.5
190.93.245.83,0.5
190.93.244.83,0.5
141.101.114.84,0.5
190.93.246.83,0.5
190.93.247.83,0.5
162.214.80.91,0.5
104.21.64.147,0.5
172.67.151.150,0.5
14.215.183.96,0.5
103.20.200.121,0.5
107.180.44.152,0.5
5.23.50.56,0.5
192.3.201.45,0.5
144.76.136.153,0.5
185.199.220.72,0.5
198.187.29.36,0.5
47.88.102.65,0.5
160.119.252.105,0.5
172.67.183.101,0.5
104.21.18.218,0.5
54.39.116.179,0.5
103.37.152.72,0.5
101.236.69.35,0.5
13.33.124.71,0.5
13.33.124.42,0.5
13.33.124.89,0.5
13.33.124.73,0.5
104.26.10.25,0.5
172.67.73.228,0.5
104.26.11.25,0.5
34.36.31.173,0.5
31.13.87.19,0.5
192.185.100.215,0.5
13.48.123.203,0.5
38.242.136.171,0.5
179.61.189.7,0.5
128.121.243.235,0.5
35.166.109.33,0.5
172.67.217.20,0.5
104.21.24.52,0.5
172.67.169.191,0.5
104.21.27.211,0.5
192.124.249.158,0.5
68.178.150.172,0.5
115.182.9.79,0.5
39.107.0.153,0.5
115.182.217.91,0.5
115.182.217.92,0.5
115.182.9.78,0.5
13.226.120.58,0.5
54.213.57.101,0.5
52.36.41.182,0.5
52.42.122.248,0.5
35.165.175.3,0.5
15.254.26.161,0.5
54.71.121.97,0.5
54.68.144.221,0.5
54.70.6.178,0.5
52.98.219.34,0.5
52.98.198.226,0.5
52.98.196.2,0.5
52.98.215.82,0.5
52.97.146.98,0.5
52.97.166.162,0.5
13.224.161.8,0.5
13.224.161.110,0.5
13.224.161.116,0.5
13.224.161.215,0.5
61.133.192.35,0.5
162.240.81.21,0.5
194.181.228.95,0.5
182.61.200.19,0.5
54.144.73.197,0.5
18.207.85.246,0.5
34.193.227.236,0.5
107.22.247.231,0.5
172.67.190.184,0.5
104.21.10.180,0.5
45.79.14.106,0.5
52.96.164.226,0.5
174.36.228.136,0.5
104.22.10.176,0.5
104.22.11.176,0.5
172.67.20.56,0.5
118.123.249.114,0.5
118.123.253.132,0.5
60.247.150.254,0.5
104.21.73.188,0.5
172.67.165.109,0.5
27.128.211.249,0.5
27.128.211.250,0.5
104.21.4.104,0.5
172.67.131.251,0.5
5.230.92.247,0.5
106.39.41.65,0.5
219.239.227.66,0.5
219.238.238.48,0.5
162.240.61.22,0.5
91.239.207.133,0.5
68.66.226.93,0.5
116.90.51.70,0.5
205.159.76.31,0.5
104.26.4.219,0.5
104.26.5.219,0.5
172.67.73.117,0.5
192.185.117.6,0.5
128.121.146.101,0.5
23.195.109.113,0.5
52.96.230.50,0.5
40.99.236.66,0.5
52.96.88.178,0.5
121.40.200.238,0.5
31.13.73.169,0.5
162.241.203.51,0.5
184.168.97.220,0.5
31.13.106.4,0.5
13.226.120.32,0.5
13.226.120.56,0.5
13.226.120.63,0.5
116.255.186.126,0.5
154.70.207.242,0.5
202.112.118.14,0.5
13.226.120.98,0.5
13.226.120.31,0.5
13.226.120.123,0.5
13.225.20.55,0.5
13.225.20.202,0.5
13.225.20.173,0.5
13.225.20.91,0.5
31.13.86.21,0.5
92.223.20.243,0.5
92.223.20.242,0.5
172.67.134.214,0.5
104.21.6.122,0.5
131.72.236.103,0.5
172.67.154.226,0.5
104.21.6.137,0.5
13.226.123.166,0.5
13.226.123.17,0.5
13.226.123.32,0.5
13.226.123.224,0.5
192.254.233.206,0.5
54.192.60.208,0.5
54.192.60.123,0.5
54.192.60.5,0.5
54.192.60.204,0.5
75.126.115.192,0.5
198.54.114.131,0.5
74.208.236.37,0.5
172.96.176.118,0.5
45.76.162.69,0.5
184.168.103.64,0.5
185.68.16.110,0.5
198.57.151.35,0.5
35.235.86.96,0.5
218.3.94.83,0.5
192.185.74.111,0.5
208.91.197.132,0.5
220.197.31.44,0.5
217.160.0.158,0.5
89.42.218.242,0.5
178.162.193.112,0.5
139.144.72.205,0.5
72.167.87.179,0.5
149.255.62.46,0.5
41.185.8.129,0.5
122.205.109.48,0.5
18.169.74.64,0.5
69.57.172.42,0.5
54.208.19.25,0.5
112.74.114.159,0.5
112.74.115.22,0.5
120.25.230.90,0.5
112.74.114.137,0.5
104.21.95.78,0.5
172.67.169.222,0.5
193.107.69.123,0.5
120.133.52.211,0.5
31.13.95.35,0.5
161.132.46.20,0.5
0.0.0.0,0.5
192.185.86.146,0.5
183.181.98.74,0.5
45.112.246.84,0.5
106.15.82.103,0.5
109.244.157.209,0.5
196.46.176.231,0.5
158.69.141.175,0.5
162.241.85.21,0.5
45.89.127.226,0.5
179.61.189.85,0.5
138.128.181.219,0.5
198.54.126.15,0.5
152.199.39.144,0.5
192.254.148.69,0.5
172.67.137.24,0.5
104.21.62.164,0.5
198.54.115.226,0.5
43.141.131.181,0.5
182.254.61.70,0.5
43.141.9.220,0.5
182.254.60.235,0.5
43.141.9.236,0.5
58.205.214.156,0.5
182.254.59.196,0.5
43.141.68.64,0.5
43.141.11.54,0.5
43.141.9.136,0.5
58.205.214.153,0.5
182.254.60.242,0.5
182.254.61.123,0.5
47.92.100.53,0.5
47.100.93.132,0.5
47.100.235.97,0.5
47.92.99.221,0.5
137.132.21.18,0.5
172.96.187.214,0.5
172.67.161.102,0.5
104.21.15.41,0.5
52.98.200.194,0.5
203.207.104.140,0.5
104.21.96.49,0.5
172.67.173.68,0.5
223.119.248.50,0.5
223.119.248.43,0.5
198.187.29.126,0.5
185.151.30.191,0.5
43.226.16.8,0.5
66.29.146.119,0.5
31.14.70.243,0.5
52.217.115.81,0.5
52.217.84.164,0.5
52.216.58.241,0.5
52.216.8.115,0.5
3.5.25.145,0.5
52.216.178.27,0.5
52.216.216.73,0.5
52.217.224.145,0.5
172.67.150.106,0.5
104.21.11.222,0.5
70.32.23.19,0.5
173.201.177.241,0.5
183.47.107.179,0.5
183.47.109.31,0.5
183.47.104.241,0.5
183.47.113.13,0.5
183.47.113.243,0.5
183.47.107.212,0.5
104.22.76.109,0.5
172.67.38.170,0.5
104.22.77.109,0.5
192.0.66.23,0.5
74.125.166.38,0.5
43.141.70.32,0.5
43.141.70.89,0.5
41.185.8.62,0.5
195.252.110.171,0.5
172.67.220.55,0.5
104.21.78.102,0.5
118.178.113.70,0.5
202.119.80.178,0.5
67.220.86.120,0.5
35.172.243.12,0.5
3.223.242.83,0.5
108.160.165.173,0.5
223.119.248.66,0.5
70.32.23.85,0.5
43.231.168.211,0.5
59.82.31.115,0.5
69.171.229.11,0.5
110.42.100.107,0.5
110.42.100.68,0.5
110.42.100.98,0.5
110.42.100.16,0.5
110.42.100.27,0.5
110.42.100.109,0.5
110.42.100.20,0.5
110.42.100.19,0.5
110.42.100.21,0.5
110.42.100.24,0.5
110.42.100.108,0.5
110.42.100.29,0.5
110.42.100.30,0.5
186.224.105.90,0.5
140.210.65.66,0.5
140.210.65.88,0.5
42.81.206.228,0.5
20.49.140.221,0.5
36.7.109.160,0.5
219.143.121.153,0.5
103.73.161.206,0.5
76.74.235.170,0.5
104.21.63.13,0.5
172.67.142.16,0.5
172.67.175.136,0.5
104.21.91.163,0.5
123.126.131.78,0.5
123.125.111.77,0.5
192.185.129.121,0.5
49.235.252.229,0.5
208.97.152.199,0.5
200.58.110.72,0.5
120.226.243.140,0.5
169.255.59.10,0.5
94.126.169.126,0.5
162.213.255.16,0.5
94.126.169.125,0.5
203.208.42.22,0.5
140.142.142.189,0.5
69.27.47.10,0.5
172.67.143.75,0.5
104.21.87.122,0.5
58.205.218.2,0.5
58.205.218.18,0.5
85.195.73.202,0.5
162.241.43.247,0.5
1.179.112.197,0.5
1.179.112.195,0.5
1.179.112.196,0.5
186.64.116.185,0.5
